date,fused_signal,signal_clipped,price,forward_return,realized_vol,confidence,llm_signal,llm_confidence,llm_tone,llm_summary,llm_action,deterministic_signal,deterministic_regime,deterministic_confidence,comp_momentum,comp_trend,comp_volume,comp_risk,comp_rs,position,position_prev,turnover,tc_cost,strategy_return,buy_hold_return
2020-12-11,0.43243750000000003,0.43243750000000003,203.33,0.13936294037623553,0.6282379358573623,0.75,0.55,0.65,bullish,"Strong momentum across all timeframes (1m: 52.8%, 3m: 68.2%, 6m: 235%, 12m: 789%) combined with clear uptrend signals and volume confirmation support continued bullish movement. However, high volatility regime and RSI approaching overbought levels require caution for the 1-week horizon.",long,0.627952650713827,uptrend_high_vol,0.8072834277498395,"{'score': np.float64(0.7325061954622728), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(0.41253097731136457), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.8715939312103601), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.7894872565311232), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=31.6)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.615), 'components': {'sharpe': np.float64(1.0), 'sortino': np.float64(1.0), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Good risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.43243750000000003,0.3538125,0.07862500000000006,3.931250000000003e-05,0.06022644902894836,0.13936294037623553
2020-12-18,0.3538125,0.3538125,231.6666666667,-0.04781294964042471,0.6244909035662372,0.75,0.45,0.65,bullish,"Strong momentum and trend signals support continuation over 1-week horizon, with volume confirmation and new highs reinforcing bullish structure. However, high volatility regime and some signal conflicts moderate conviction.",long,0.5933823102776167,uptrend_high_vol,0.7951838085971659,"{'score': np.float64(0.6510241091142167), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(0.005120545571083879), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.7981261664133628), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.722940368128046), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=28.9)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.615), 'components': {'sharpe': np.float64(1.0), 'sortino': np.float64(1.0), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Good risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.43243750000000003,0.07862500000000006,3.931250000000003e-05,-0.016956131744652766,-0.04781294964042471
2020-12-25,0.3538125,0.3538125,220.59,0.06633724707964994,0.582961542466465,0.6936209642905916,0.45,0.6,bullish,"Strong momentum and trend alignment with positive volume confirmation support a bullish outlook, though high volatility and some signal conflicts moderate conviction. The stock shows robust 1-3 month momentum, uptrend characteristics, and volume accumulation, but MACD bear cross and falling relative strength introduce caution.",long,0.5775807141881676,uptrend_high_vol,0.7896532499658586,"{'score': np.float64(0.6059483663587572), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(-0.2202581682062139), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.7787240761043831), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.7053660109641151), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=28.2)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.6123056612304848), 'components': {'sharpe': np.float64(1.0), 'sortino': np.float64(0.9865283061524243), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Good risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,0.023470947232368644,0.06633724707964994
2021-01-01,0.3538125,0.3538125,235.2233333333,0.24707016027339224,0.5791773940806056,0.75,0.45,0.65,bullish,"The stock exhibits strong momentum with 1-month and 3-month returns above 20% and 57% respectively, supported by an uptrend in price structure and volume confirmation. However, high volatility and a slightly overbought RSI near 69 temper the bullish conviction for the 1-week horizon.",long,0.5938571181846888,uptrend_high_vol,0.7953499913646411,"{'score': np.float64(0.6395714722457786), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(-0.0521426387711067), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.8142213202880442), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.7375193118551124), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=29.5)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.615), 'components': {'sharpe': np.float64(1.0), 'sortino': np.float64(1.0), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Good risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,0.08741651108172958,0.24707016027339224
2021-01-08,0.3538125,0.3538125,293.34,-0.061203154473648214,0.5839166165482943,0.6896961145790425,0.45,0.6,bullish,"Strong momentum and trend alignment with volume confirmation support continuation, but high volatility and overbought RSI reduce confidence for the 1-week horizon.",long,0.6560777084191514,uptrend_high_vol,0.817127197946703,"{'score': np.float64(0.7591202145869083), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(0.5456010729345415), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.9789762795565217), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.8867538764098928), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=35.5)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.615), 'components': {'sharpe': np.float64(1.0), 'sortino': np.float64(1.0), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Good risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,-0.021654441092207658,-0.061203154473648214
2021-01-15,0.5110625000000001,0.5110625000000001,275.3866666667,0.024789387043426814,0.6141783359527668,0.7999999999999999,0.65,0.7,bullish,"Strong momentum and trend alignment with price above key moving averages and MACD histogram positive, supported by volume confirmation from OBV and accumulation-distribution trends. However, high volatility regime and overbought RSI temper conviction for the 1-week horizon.",long,0.6636881243745628,uptrend_high_vol,0.819790843531097,"{'score': np.float64(0.7739172392924816), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(0.6195861964624085), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': 1.0, 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(1.0), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=41.9)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.6144689043125292), 'components': {'sharpe': np.float64(1.0), 'sortino': np.float64(0.997344521562646), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Good risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.5110625000000001,0.3538125,0.1572500000000001,7.862500000000005e-05,0.012590301115881318,0.024789387043426814
2021-01-22,0.3538125,0.3538125,282.2133333333,-0.06273032221476227,0.6057073508863832,0.75,0.45,0.65,bullish,"Strong momentum and uptrend signals are present with 1-month and 3-month returns exceeding 20% and 100% respectively, supported by price above both MA50 and MA200. Volume confirmation is positive with OBV and Accumulation-Distribution trending upward, though high volatility reduces confidence for the 1-week horizon.",long,0.631149624409284,uptrend_high_vol,0.8084023685432493,"{'score': np.float64(0.6500559470667522), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(0.00027973533376135507), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': 1.0, 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(1.0), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=42.6)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.1, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.6079901402790487), 'components': {'sharpe': np.float64(1.0), 'sortino': np.float64(0.9649507013952436), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Good risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.5110625000000001,0.1572500000000001,7.862500000000005e-05,-0.022273397128610574,-0.06273032221476227
2021-01-29,0.3538125,0.3538125,264.51,0.07397325873010474,0.6189960040999741,0.75,0.45,0.65,bullish,"Strong momentum and uptrend signals are present with 1-month and 3-month returns exceeding 25% and 96% respectively, supported by price above both MA50 and MA200. However, high volatility regime and MACD bear cross reduce confidence for the 1-week horizon.",long,0.6104116501678661,uptrend_high_vol,0.801144077558753,"{'score': np.float64(0.5670155675282125), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(-0.414922162358937), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': 1.0, 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(1.0), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=40.9)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.6061252457778044), 'components': {'sharpe': np.float64(1.0), 'sortino': np.float64(0.9556262288890217), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Good risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,0.02617266360444518,0.07397325873010474
2021-02-05,0.3538125,0.3538125,284.0766666667,-0.04237119087581498,0.608757668917019,0.75,0.45,0.65,bullish,"Strong momentum signals with 1-month and 3-month returns exceeding 15% and 100% respectively, supported by an uptrend classification and price above both MA50 and MA200. However, high volatility regime and mixed volume confirmation moderate the conviction for the 1-week horizon.",long,0.4815089876666918,uptrend_high_vol,0.6800281456833421,"{'score': np.float64(0.5275740491386522), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(-0.6121297543067385), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.8721241472785506), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.789967524708832), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=31.6)'}","{'score': 0.6200000000000001, 'components': {'obv': 1.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.1, 'confirmation_bonus': 0.0}, 'interpretation': 'Good volume confirmation'}","{'score': np.float64(0.5988922072679165), 'components': {'sharpe': np.float64(1.0), 'sortino': np.float64(0.9194610363395825), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,-0.014991456971749285,-0.04237119087581498
2021-02-12,0.0,0.0,272.04,-0.04266529431958532,0.6112495666390885,0.21,0.0,0.3,neutral,Mixed technical signals with conflicting momentum and trend indicators in a high volatility regime. The stock shows strong 3-6 month momentum but recent weakness with negative 1-month return and MACD histogram divergence.,hold,0.3251544448131105,uptrend_high_vol,0.5558040556845887,"{'score': np.float64(0.19769724943213937), 'components': {'momentum_returns': np.float64(0.5665709173095369), 'macd_signal': np.float64(-0.8528692340952982), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(0.6890930921288615), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.6241785254790412), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (moderate ADX=25.0)'}","{'score': 0.46, 'components': {'obv': 0.5, 'accumulation_distribution': 0.5, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Neutral volume'}","{'score': np.float64(0.5877362250775828), 'components': {'sharpe': np.float64(0.9839627725154877), 'sortino': np.float64(0.8877369666146825), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.0,0.3538125,0.3538125,0.00017690624999999998,-0.00017690624999999998,-0.04266529431958532
2021-02-19,0.0,0.0,260.4333333333,-0.1354153334184227,0.5980161968890717,0.21,0.0,0.3,neutral,"Mixed technical signals with negative short-term momentum and a bearish MACD histogram, but positive longer-term momentum and price above key moving averages. High volatility regime reduces confidence for a 1-week horizon.",hold,0.28859048369112345,uptrend_high_vol,0.5430066692918932,"{'score': np.float64(0.13543054901495163), 'components': {'momentum_returns': np.float64(0.49692143745156603), 'macd_signal': np.float64(-0.9378419266428315), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(0.6381876665908615), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.5780685385786788), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (moderate ADX=23.1)'}","{'score': 0.46, 'components': {'obv': 0.5, 'accumulation_distribution': 0.5, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Neutral volume'}","{'score': np.float64(0.5488159181056954), 'components': {'sharpe': np.float64(0.905527842002591), 'sortino': np.float64(0.8107878275245908), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(0.922417098885043), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.1224170988850429)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.0,0.0,0.0,0.0,-0.0,-0.1354153334184227
2021-02-26,-0.22015,-0.22015,225.1666666667,-0.11480384900072316,0.6094552479607055,0.315,-0.35,0.45,bearish,"The stock shows bearish momentum with recent price decline below key moving averages, confirmed by negative MACD histogram and declining volume trends. However, oversold RSI and strong relative performance over longer horizons provide some counterbalance.",short,0.06469468092381556,choppy_high_vol,0.24814313832333545,"{'score': np.float64(0.06), 'components': {'momentum_returns': np.float64(0.4), 'macd_signal': np.float64(-1.0), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(-0.014555648401537306), 'components': {'ma_structure': 0.5, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.7277824200768627), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (strong ADX=29.1)'}","{'score': 0.13999999999999996, 'components': {'obv': 0.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.7, 'confirmation_bonus': -0.2}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.5503769259882872), 'components': {'sharpe': np.float64(0.909513675335844), 'sortino': np.float64(0.8126141169376702), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(0.9118392124134046), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.11183921241340457)}, 'interpretation': 'Strong outperformance vs S&P 500'}",-0.22015,0.0,0.22015,0.000110075,0.025163992357509202,-0.11480384900072316
